DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
15/09/2018 12:45,5.47,4.69,5.05,5.81,5.08,9.97
15/09/2018 13:00,5.44,4.68,5.08,6.21,5.12,9.97
15/09/2018 13:15,5.42,4.69,5.09,5.36,4.98,9.97
15/09/2018 13:30,5.38,4.68,5.07,8.16,5.07,9.97
15/09/2018 13:45,5.34,4.7,5.02,3.59,4.95,9.97
15/09/2018 14:00,4.33,4.71,4.96,3.95,4.18,9.97
15/09/2018 14:15,4.25,4.65,4.86,3.27,3.52,9.97
15/09/2018 14:30,4.16,4.55,4.75,3.45,3.13,9.97
15/09/2018 14:45,4.02,4.38,4.64,3.1,3.29,9.97
15/09/2018 15:00,3.86,4.2,4.49,3.09,3,9.97
15/09/2018 15:15,3.69,4.01,4.31,3.38,2.66,9.97
15/09/2018 15:30,3.54,3.82,4.1,3.42,,9.97
15/09/2018 15:45,3.41,3.62,3.87,3.37,3.16,9.97
15/09/2018 16:00,3.19,3.43,3.64,3.55,,9.97
15/09/2018 16:15,3.04,3.22,3.41,3.59,,9.97
15/09/2018 16:30,2.88,3.02,3.17,3.27,3.06,9.97
15/09/2018 16:45,2.7,2.82,2.9,3.05,2.91,9.97
15/09/2018 17:00,2.5,2.59,2.65,2.93,2.71,9.97
15/09/2018 17:15,2.27,2.35,2.38,2.49,2.54,9.97
15/09/2018 17:30,2.04,2.1,2.09,1.99,2.29,9.97
15/09/2018 17:45,1.79,1.84,1.79,1.68,1.8,9.97
15/09/2018 18:00,1.54,1.57,1.5,1.43,1.26,9.97
15/09/2018 18:15,1.26,1.29,1.2,1.04,1.1,9.97
15/09/2018 18:30,0.98,1,0.93,0.79,0.81,9.97
15/09/2018 18:45,0.7,0.71,0.67,0.46,0.51,9.97
15/09/2018 19:00,0.43,0.43,0.41,0.34,0.33,9.97
15/09/2018 19:15,0.22,0.22,0.21,0.16,0.16,9.97
15/09/2018 19:30,0.09,0.09,0.08,0.05,0.05,9.97
15/09/2018 19:45,0.02,0.02,0.02,0,,9.97
15/09/2018 20:00,0,0,0,0,,9.97
15/09/2018 20:15,0,0,0,0,,9.97
15/09/2018 20:30,0,0,0,0,0,9.97
15/09/2018 20:45,0,0,0,0,0,9.97
15/09/2018 21:00,0,0,0,0,0,9.97
15/09/2018 21:15,0,0,0,0,,9.97
15/09/2018 21:30,0,0,0,0,,9.97
15/09/2018 21:45,0,0,0,0,,9.97
15/09/2018 22:00,0,0,0,0,,9.97
15/09/2018 22:15,0,0,0,0,,9.97
15/09/2018 22:30,0,0,0,0,,9.97
15/09/2018 22:45,0,0,0,0,,9.97
15/09/2018 23:00,0,0,0,0,,9.97
15/09/2018 23:15,0,0,0,0,,9.97
15/09/2018 23:30,0,0,0,0,,9.97
15/09/2018 23:45,0,0,0,0,,9.97
16/09/2018 00:00,0,0,0,0,0,9.97
16/09/2018 00:15,0,0,0,0,0,9.97
16/09/2018 00:30,0,0,0,0,0,9.97
16/09/2018 00:45,0,0,0,0,0,9.97
16/09/2018 01:00,0,0,0,0,0,9.97
16/09/2018 01:15,0,0,0,0,0,9.97
16/09/2018 01:30,0,0,0,0,0,9.97
16/09/2018 01:45,0,0,0,0,0,9.97
16/09/2018 02:00,0,0,0,0,0,9.97
16/09/2018 02:15,0,0,0,0,,9.97
16/09/2018 02:30,0,0,0,0,,9.97
16/09/2018 02:45,0,0,0,0,,9.97
16/09/2018 03:00,0,0,0,0,0,9.97
16/09/2018 03:15,0,0,0,0,0,9.97
16/09/2018 03:30,0,0,0,0,0,9.97
16/09/2018 03:45,0,0,0,0,0,9.97
16/09/2018 04:00,0,0,0,0,0,9.97
16/09/2018 04:15,0,0,0,0,0,9.97
16/09/2018 04:30,0,0,0,0,0,9.97
16/09/2018 04:45,0,0,0,0,0,9.97
16/09/2018 05:00,0,0,0,0,0,9.97
16/09/2018 05:15,0,0,0,0,0,9.97
16/09/2018 05:30,0,0,0,0,0,9.97
16/09/2018 05:45,0,0,0,0,0,9.97
16/09/2018 06:00,0,0,0,0,0,9.97
16/09/2018 06:15,0,0,0,0,0,9.97
16/09/2018 06:30,0,0,0,0,0,9.97
16/09/2018 06:45,0,0,0,0,0,9.97
16/09/2018 07:00,0,0,0,0,0,9.97
16/09/2018 07:15,0.02,0.02,0.02,0,0,9.97
16/09/2018 07:30,0.09,0.09,0.09,0.1,0.12,9.97
16/09/2018 07:45,0.24,0.23,0.24,0.34,0.26,9.97
16/09/2018 08:00,0.48,0.45,0.48,0.25,0.55,9.97
16/09/2018 08:15,0.8,0.76,0.77,0.99,0.96,9.97
16/09/2018 08:30,1.13,1.07,1.07,1.77,,9.97
16/09/2018 08:45,1.47,1.38,1.39,1.3,,9.97
16/09/2018 09:00,1.82,1.7,1.72,1.13,,9.97
16/09/2018 09:15,2.15,2.01,2.07,2.29,,9.97
16/09/2018 09:30,2.49,2.31,2.43,2.81,,9.97
16/09/2018 09:45,2.83,2.59,2.81,3.1,,9.97
16/09/2018 10:00,3.16,2.87,3.16,3.26,,9.97
16/09/2018 10:15,3.47,3.14,3.49,3.67,,9.97
16/09/2018 10:30,3.76,3.39,3.8,3.89,,9.97
16/09/2018 10:45,4.03,3.63,4.11,4.23,,9.97
16/09/2018 11:00,4.38,3.86,4.41,4.43,4.93,9.97
16/09/2018 11:15,4.6,4.09,4.67,4.73,4.94,9.97
16/09/2018 11:30,4.79,4.31,4.9,4.83,4.93,9.97
16/09/2018 11:45,4.96,4.53,5.08,5.04,4.84,9.97
16/09/2018 12:00,5.11,4.73,5.25,5.16,5.04,9.97
16/09/2018 12:15,5.23,4.9,5.4,5.4,5.08,9.97
16/09/2018 12:30,5.33,5.04,5.52,5.46,5.52,9.97
16/09/2018 12:45,5.39,5.13,5.63,5.65,5.66,9.97
16/09/2018 13:00,5.43,5.2,5.71,5.69,5.61,9.97
16/09/2018 13:15,5.45,5.23,5.75,5.62,5.48,9.97
16/09/2018 13:30,5.45,5.23,5.77,5.48,5.51,9.97
16/09/2018 13:45,5.43,5.21,5.76,5.59,5.32,9.97
16/09/2018 14:00,5.53,5.15,5.71,4.87,4.95,9.97
16/09/2018 14:15,5.46,5.07,5.64,5.36,4.93,9.97
16/09/2018 14:30,5.35,4.97,5.54,4.93,4.94,9.97
16/09/2018 14:45,5.23,4.84,5.42,6,4.85,9.97
16/09/2018 15:00,5.08,4.68,5.25,4.38,4.82,9.97
16/09/2018 15:15,4.92,4.5,5.09,4.14,4.59,9.97
16/09/2018 15:30,4.73,4.3,4.9,4.14,3.95,9.97
16/09/2018 15:45,4.52,4.08,4.66,3.82,3.58,9.97
16/09/2018 16:00,3.64,3.84,4.4,4.02,3.02,9.97
16/09/2018 16:15,3.47,3.62,4.11,3.12,2.78,9.97
16/09/2018 16:30,3.28,3.37,3.8,2.18,2.51,9.97
16/09/2018 16:45,3.06,3.09,3.49,1.96,2.43,9.97
16/09/2018 17:00,2.82,2.8,3.16,2.23,2.33,9.97
16/09/2018 17:15,2.56,2.48,2.82,1.92,1.94,9.97
16/09/2018 17:30,2.26,2.17,2.43,1.69,1.76,9.97
16/09/2018 17:45,1.97,1.85,2.06,1.8,1.52,9.97
16/09/2018 18:00,1.67,1.54,1.7,1.24,1.15,9.97
16/09/2018 18:15,1.35,1.22,1.36,1.16,0.85,9.97
16/09/2018 18:30,1.04,0.93,1.04,0.89,0.63,9.97
16/09/2018 18:45,0.73,0.65,0.74,0.67,0.45,9.97
16/09/2018 19:00,0.43,0.38,0.45,0.39,0.3,9.97
16/09/2018 19:15,0.21,0.19,0.21,0.22,0.21,9.97
16/09/2018 19:30,0.08,0.07,0.08,0.09,0.09,9.97
16/09/2018 19:45,0.01,0.01,0.01,0.01,0.02,9.97
16/09/2018 20:00,0,0,0,0,0,9.97
16/09/2018 20:15,0,0,0,0,0,9.97
16/09/2018 20:30,0,0,0,0,0,9.97
16/09/2018 20:45,0,0,0,0,0,9.97
16/09/2018 21:00,0,0,0,0,0,9.97
16/09/2018 21:15,0,0,0,0,0,9.97
16/09/2018 21:30,0,0,0,0,0,9.97
16/09/2018 21:45,0,0,0,0,0,9.97
16/09/2018 22:00,0,0,0,0,0,9.97
16/09/2018 22:15,0,0,0,0,0,9.97
16/09/2018 22:30,0,0,0,0,0,9.97
16/09/2018 22:45,0,0,0,0,0,9.97
16/09/2018 23:00,0,0,0,0,0,9.97
16/09/2018 23:15,0,0,0,0,0,9.97
16/09/2018 23:30,0,0,0,0,0,9.97
16/09/2018 23:45,0,0,0,0,0,9.97
17/09/2018 00:00,0,0,0,0,0,9.97
17/09/2018 00:15,0,0,0,0,0,9.97
17/09/2018 00:30,0,0,0,0,0,9.97
17/09/2018 00:45,0,0,0,0,0,9.97
17/09/2018 01:00,0,0,0,0,0,9.97
17/09/2018 01:15,0,0,0,0,0,9.97
17/09/2018 01:30,0,0,0,0,0,9.97
17/09/2018 01:45,0,0,0,0,0,9.97
17/09/2018 02:00,0,0,0,0,0,9.97
17/09/2018 02:15,0,0,0,0,0,9.97
17/09/2018 02:30,0,0,0,0,0,9.97
17/09/2018 02:45,0,0,0,0,0,9.97
17/09/2018 03:00,0,0,0,0,0,9.97
17/09/2018 03:15,0,0,0,0,0,9.97
17/09/2018 03:30,0,0,0,0,0,9.97
17/09/2018 03:45,0,0,0,0,,9.97
17/09/2018 04:00,0,0,0,0,0,9.97
17/09/2018 04:15,0,0,0,0,0,9.97
17/09/2018 04:30,0,0,0,0,0,9.97
17/09/2018 04:45,0,0,0,0,0,9.97
17/09/2018 05:00,0,0,0,0,0,9.97
17/09/2018 05:15,0,0,0,0,0,9.97
17/09/2018 05:30,0,0,0,0,,9.97
17/09/2018 05:45,0,0,0,0,0,9.97
17/09/2018 06:00,0,0,0,0,0,9.97
17/09/2018 06:15,0,0,0,0,0,9.97
17/09/2018 06:30,0,0,0,0,0,9.97
17/09/2018 06:45,0,0,0,0,0,9.97
17/09/2018 07:00,0,0,0,0,0,9.97
17/09/2018 07:15,0.02,0.02,0.01,0.02,0,9.97
17/09/2018 07:30,0.09,0.09,0.06,0.09,0.1,9.97
17/09/2018 07:45,0.24,0.24,0.16,0.25,0.29,9.97
17/09/2018 08:00,0.52,0.51,0.33,0.56,0.61,9.97
17/09/2018 08:15,0.9,0.88,0.54,1.04,0.94,9.97
17/09/2018 08:30,1.3,1.27,0.76,1.17,1.22,9.97
17/09/2018 08:45,1.72,1.67,0.98,1.56,1.67,9.97
17/09/2018 09:00,2.14,2.08,1.22,2.12,2.13,9.97
17/09/2018 09:15,2.55,2.48,1.49,2.44,2.56,9.97
17/09/2018 09:30,2.99,2.88,1.75,2.66,2.75,9.97
17/09/2018 09:45,3.39,3.27,2.03,2.67,2.89,9.97
17/09/2018 10:00,3.79,3.63,2.3,3.02,3.18,9.97
17/09/2018 10:15,4.15,3.98,2.55,3.22,,9.97
17/09/2018 10:30,4.51,4.32,2.79,4.34,,9.97
17/09/2018 10:45,4.83,4.63,3,2.64,,9.97
17/09/2018 11:00,4.66,4.92,3.19,4.42,,9.97
17/09/2018 11:15,4.94,5.21,3.36,5.58,,9.97
17/09/2018 11:30,5.2,5.45,3.49,5.33,5.09,9.97
17/09/2018 11:45,5.43,5.68,3.6,5.26,5.26,9.97
17/09/2018 12:00,5.63,5.88,3.69,6.58,5.37,9.97
17/09/2018 12:15,5.8,6.05,3.77,6.48,5.46,9.97
17/09/2018 12:30,5.96,6.19,3.84,6.56,5.53,9.97
17/09/2018 12:45,6.08,6.3,3.89,6.98,5.78,9.97
17/09/2018 13:00,6.17,6.39,3.92,5.07,5.82,9.97
17/09/2018 13:15,6.23,6.44,3.94,5.84,5.92,9.97
17/09/2018 13:30,6.26,6.45,3.94,6.21,5.94,9.97
17/09/2018 13:45,6.25,6.44,3.93,6.3,5.92,9.97
17/09/2018 14:00,6.18,6.4,3.91,6.22,5.96,9.97
17/09/2018 14:15,6.12,6.32,3.87,6.04,5.9,9.97
17/09/2018 14:30,6.03,6.21,3.81,6.01,5.79,9.97
17/09/2018 14:45,5.89,6.07,3.75,5.81,5.66,9.97
17/09/2018 15:00,5.74,5.89,3.66,5.71,5.5,9.97
17/09/2018 15:15,5.56,5.69,3.56,5.55,5.28,9.97
17/09/2018 15:30,5.36,5.47,3.44,5.36,5.08,9.97
17/09/2018 15:45,5.14,5.25,3.32,5.01,4.77,9.97
17/09/2018 16:00,4.91,5,3.17,4.77,4.45,9.97
17/09/2018 16:15,4.67,4.74,2.98,4.49,4.11,9.97
17/09/2018 16:30,4.41,4.44,2.76,4.13,3.79,9.97
17/09/2018 16:45,4.12,4.11,2.52,3.73,3.52,9.97
17/09/2018 17:00,3.81,3.77,2.26,3.44,3.17,9.97
17/09/2018 17:15,3.46,3.39,1.99,3.02,2.8,9.97
17/09/2018 17:30,3.04,2.99,1.71,2.36,2.44,9.97
17/09/2018 17:45,2.58,2.56,1.43,2.17,2.03,9.97
17/09/2018 18:00,2.12,2.12,1.18,1.9,1.61,9.97
17/09/2018 18:15,1.67,1.68,0.93,0.97,1.24,9.97
17/09/2018 18:30,1.23,1.25,0.71,1.03,0.89,9.97
17/09/2018 18:45,0.82,0.85,0.5,0.58,0.63,9.97
17/09/2018 19:00,0.46,0.48,0.29,0.49,0.41,9.97
17/09/2018 19:15,0.2,0.21,0.13,0.14,0.19,9.97
17/09/2018 19:30,0.07,0.07,0.05,0.05,0.05,9.97
17/09/2018 19:45,0.01,0.01,0.01,0,0,9.97
17/09/2018 20:00,0,0,0,0,0,9.97
17/09/2018 20:15,0,0,0,0,0,9.97
17/09/2018 20:30,0,0,0,0,0,9.97
17/09/2018 20:45,0,0,0,0,0,9.97
17/09/2018 21:00,0,0,0,0,0,9.97
17/09/2018 21:15,0,0,0,0,0,9.97
17/09/2018 21:30,0,0,0,0,,9.97
17/09/2018 21:45,0,0,0,0,,9.97
17/09/2018 22:00,0,0,0,0,,9.97
17/09/2018 22:15,0,0,0,0,,9.97
17/09/2018 22:30,0,0,0,0,,9.97
17/09/2018 22:45,0,0,0,0,,9.97
17/09/2018 23:00,0,0,0,0,,9.97
17/09/2018 23:15,0,0,0,0,,9.97
17/09/2018 23:30,0,0,0,0,,9.97
17/09/2018 23:45,0,0,0,0,,9.97
18/09/2018 00:00,0,0,0,0,,9.97
18/09/2018 00:15,0,0,0,0,,9.97
18/09/2018 00:30,0,0,0,0,,9.97
18/09/2018 00:45,0,0,0,0,,9.97
18/09/2018 01:00,0,0,0,0,,9.97
18/09/2018 01:15,0,0,0,0,,9.97
18/09/2018 01:30,0,0,0,0,,9.97
18/09/2018 01:45,0,0,0,0,,9.97
18/09/2018 02:00,0,0,0,0,,9.97
18/09/2018 02:15,0,0,0,0,,9.97
18/09/2018 02:30,0,0,0,0,,9.97
18/09/2018 02:45,0,0,0,0,,9.97
18/09/2018 03:00,0,0,0,0,,9.97
18/09/2018 03:15,0,0,0,0,,9.97
18/09/2018 03:30,0,0,0,0,,9.97
18/09/2018 03:45,0,0,0,0,,9.97
18/09/2018 04:00,0,0,0,0,,9.97
18/09/2018 04:15,0,0,0,0,,9.97
18/09/2018 04:30,0,0,0,0,,9.97
18/09/2018 04:45,0,0,0,0,,9.97
18/09/2018 05:00,0,0,0,0,,9.97
18/09/2018 05:15,0,0,0,0,0,9.97
18/09/2018 05:30,0,0,0,0,0,9.97
18/09/2018 05:45,0,0,0,0,0,9.97
18/09/2018 06:00,0,0,0,0,,9.97
18/09/2018 06:15,0,0,0,0,,9.97
18/09/2018 06:30,0,0,0,0,,9.97
18/09/2018 06:45,0,0,0,0,,9.97
18/09/2018 07:00,0,0,0,0,,9.97
18/09/2018 07:15,0.01,0.01,0.01,0,0,9.97
18/09/2018 07:30,0.07,0.08,0.07,0.06,0.08,9.97
18/09/2018 07:45,0.21,0.23,0.19,0.84,0.22,9.97
18/09/2018 08:00,0.47,0.5,0.41,0.45,0.45,9.97
18/09/2018 08:15,0.83,0.87,0.7,0.78,0.76,9.97
18/09/2018 08:30,1.22,1.27,1.02,1.08,1.12,9.97
18/09/2018 08:45,1.64,1.68,1.34,1.48,1.49,9.97
18/09/2018 09:00,2.08,2.09,1.69,1.89,1.88,9.97
18/09/2018 09:15,2.54,2.5,2.05,2.34,,9.97
18/09/2018 09:30,2.99,2.9,2.41,2.81,2.7,9.97
18/09/2018 09:45,3.39,3.29,2.81,3.16,3.16,9.97
18/09/2018 10:00,3.75,3.63,3.18,3.56,3.56,9.97
18/09/2018 10:15,4.04,3.96,3.52,3.94,,9.97
18/09/2018 10:30,4.31,4.27,3.83,4.24,4.21,9.97
18/09/2018 10:45,4.56,4.54,4.12,4.54,4.5,9.97
18/09/2018 11:00,4.76,4.79,4.4,4.79,4.75,9.97
18/09/2018 11:15,4.98,5.04,4.66,5.04,,9.97
18/09/2018 11:30,5.19,5.22,4.9,5.21,5.28,9.97
18/09/2018 11:45,5.37,5.38,5.1,5.56,5.45,9.97
18/09/2018 12:00,5.52,5.52,5.3,5.75,5.56,9.97
18/09/2018 12:15,5.63,5.63,5.48,5.85,5.68,9.97
18/09/2018 12:30,5.72,5.71,5.63,5.56,5.75,9.97
18/09/2018 12:45,5.79,5.78,5.74,6.05,5.83,9.97
18/09/2018 13:00,5.84,5.81,5.82,6.31,5.89,9.97
18/09/2018 13:15,5.87,5.83,5.88,6.48,5.96,9.97
18/09/2018 13:30,5.87,5.82,5.9,5.46,6.02,9.97
18/09/2018 13:45,5.86,5.78,5.91,5.58,5.78,9.97
18/09/2018 14:00,6.03,5.72,5.88,5.98,5.78,9.97
18/09/2018 14:15,5.92,5.63,5.82,5.49,5.67,9.97
18/09/2018 14:30,5.78,5.51,5.73,5.12,5.49,9.97
18/09/2018 14:45,5.62,5.36,5.61,6.18,5.4,9.97
18/09/2018 15:00,5.45,5.2,5.46,5.29,5.23,9.97
18/09/2018 15:15,5.25,5.01,5.3,4.97,5.01,9.97
18/09/2018 15:30,5.03,4.83,5.1,4.98,4.93,9.97
18/09/2018 15:45,4.82,4.65,4.88,4.63,4.57,9.97
18/09/2018 16:00,4.69,4.44,4.63,4.6,4.28,9.97
18/09/2018 16:15,4.47,4.21,4.37,5.12,3.97,9.97
18/09/2018 16:30,4.22,3.95,4.09,4.08,3.72,9.97
18/09/2018 16:45,3.92,3.67,3.77,4.06,3.42,9.97
18/09/2018 17:00,3.58,3.37,3.41,3.61,2.99,9.97
18/09/2018 17:15,3.19,3.04,3.01,2.72,2.62,9.97
18/09/2018 17:30,2.76,2.67,2.59,2.26,2.14,9.97
18/09/2018 17:45,2.32,2.27,2.16,1.76,1.7,9.97
18/09/2018 18:00,1.87,1.87,1.76,1.44,1.36,9.97
18/09/2018 18:15,1.45,1.48,1.36,1.1,1.09,9.97
18/09/2018 18:30,1.06,1.1,1.01,0.75,0.7,9.97
18/09/2018 18:45,0.7,0.74,0.67,0.47,0.41,9.97
18/09/2018 19:00,0.38,0.41,0.37,0.23,0.2,9.97
18/09/2018 19:15,0.17,0.18,0.16,0.1,0.06,9.97
18/09/2018 19:30,0.05,0.05,0.05,0.03,0.01,9.97
18/09/2018 19:45,0,0,0,0,0,9.97
18/09/2018 20:00,0,0,0,0,0,9.97
18/09/2018 20:15,0,0,0,0,0,9.97
18/09/2018 20:30,0,0,0,0,0,9.97
18/09/2018 20:45,0,0,0,0,0,9.97
18/09/2018 21:00,0,0,0,0,0,9.97
18/09/2018 21:15,0,0,0,0,0,9.97
18/09/2018 21:30,0,0,0,0,0,9.97
18/09/2018 21:45,0,0,0,0,0,9.97
18/09/2018 22:00,0,0,0,0,0,9.97
18/09/2018 22:15,0,0,0,0,0,9.97
18/09/2018 22:30,0,0,0,0,0,9.97
18/09/2018 22:45,0,0,0,0,0,9.97
18/09/2018 23:00,0,0,0,0,0,9.97
18/09/2018 23:15,0,0,0,0,0,9.97
18/09/2018 23:30,0,0,0,0,,9.97
18/09/2018 23:45,0,0,0,0,,9.97
19/09/2018 00:00,0,0,0,0,,9.97
19/09/2018 00:15,0,0,0,0,,9.97
19/09/2018 00:30,0,0,0,0,,9.97
19/09/2018 00:45,0,0,0,0,,9.97
19/09/2018 01:00,0,0,0,0,,9.97
19/09/2018 01:15,0,0,0,0,,9.97
19/09/2018 01:30,0,0,0,0,,9.97
19/09/2018 01:45,0,0,0,0,,9.97
19/09/2018 02:00,0,0,0,0,,9.97
19/09/2018 02:15,0,0,0,0,,9.97
19/09/2018 02:30,0,0,0,0,,9.97
19/09/2018 02:45,0,0,0,0,,9.97
19/09/2018 03:00,0,0,0,0,,9.97
19/09/2018 03:15,0,0,0,0,,9.97
19/09/2018 03:30,0,0,0,0,,9.97
19/09/2018 03:45,0,0,0,0,,9.97
19/09/2018 04:00,0,0,0,0,,9.97
19/09/2018 04:15,0,0,0,0,,9.97
19/09/2018 04:30,0,0,0,0,,9.97
19/09/2018 04:45,0,0,0,0,,9.97
19/09/2018 05:00,0,0,0,0,,9.97
19/09/2018 05:15,0,0,0,0,,9.97
19/09/2018 05:30,0,0,0,0,,9.97
19/09/2018 05:45,0,0,0,0,,9.97
19/09/2018 06:00,0,0,0,0,,9.97
19/09/2018 06:15,0,0,0,0,,9.97
19/09/2018 06:30,0,0,0,0,,9.97
19/09/2018 06:45,0,0,0,0,,9.97
19/09/2018 07:00,0,0,0,0,,9.97
19/09/2018 07:15,0.01,0.01,0.01,0,0,9.97
19/09/2018 07:30,0.06,0.06,0.05,0.08,0.06,9.97
19/09/2018 07:45,0.17,0.17,0.17,0.2,0.2,9.97
19/09/2018 08:00,0.39,0.38,0.36,0.46,0.41,9.97
19/09/2018 08:15,0.7,0.67,0.62,0.61,0.68,9.97
19/09/2018 08:30,1.03,1.01,0.91,1.06,1.07,9.97
19/09/2018 08:45,1.39,1.36,1.21,1.1,,9.97
19/09/2018 09:00,1.76,1.73,1.5,1.57,,9.97
19/09/2018 09:15,2.14,2.11,1.8,2.31,,9.97
19/09/2018 09:30,2.51,2.5,2.1,2.36,,9.97
19/09/2018 09:45,2.9,2.89,2.41,3.19,,9.97
19/09/2018 10:00,3.28,3.24,2.73,3.67,,9.97
19/09/2018 10:15,3.62,3.56,3.04,3.62,,9.97
19/09/2018 10:30,3.9,3.86,3.33,4.79,,9.97
19/09/2018 10:45,4.16,4.13,3.62,4.24,,9.97
19/09/2018 11:00,4.5,4.36,3.87,5.21,,9.97
19/09/2018 11:15,4.7,4.53,4.11,4.7,,9.97
19/09/2018 11:30,4.88,4.66,4.33,4.58,,9.97
19/09/2018 11:45,5.05,4.77,4.54,4.76,,9.97
19/09/2018 12:00,5.21,4.86,4.72,5.01,,9.97
19/09/2018 12:15,5.35,4.94,4.87,5.07,,9.97
19/09/2018 12:30,5.48,5.01,5,5.05,,9.97
19/09/2018 12:45,5.59,5.07,5.09,5.12,,9.97
19/09/2018 13:00,5.67,5.1,5.16,5.2,,9.97
19/09/2018 13:15,5.71,5.09,5.21,5.29,,9.97
19/09/2018 13:30,5.73,5.07,5.24,5.35,,9.97
19/09/2018 13:45,5.73,5.08,5.24,5.67,,9.97
19/09/2018 14:00,5.4,5.07,5.23,5.64,5.61,9.97
19/09/2018 14:15,5.35,5.05,5.19,5.5,5.51,9.97
19/09/2018 14:30,5.27,5,5.12,5.33,5.37,9.97
19/09/2018 14:45,5.16,5.02,5.01,5.02,5.3,9.97
19/09/2018 15:00,5.02,5.01,4.88,5.4,5.08,9.97
19/09/2018 15:15,4.86,4.84,4.72,4.92,4.72,9.97
19/09/2018 15:30,4.66,4.67,4.56,5.1,4.6,9.97
19/09/2018 15:45,4.47,4.51,4.36,4.66,4.4,9.97
19/09/2018 16:00,3.99,4.32,4.13,5.42,4.26,9.97
19/09/2018 16:15,3.8,4.11,3.88,4.4,3.98,9.97
19/09/2018 16:30,3.59,3.86,3.62,3.66,3.63,9.97
19/09/2018 16:45,3.36,3.6,3.32,3.68,3.14,9.97
19/09/2018 17:00,3.08,3.27,2.97,3.42,2.87,9.97
19/09/2018 17:15,2.75,2.88,2.6,1.75,2.59,9.97
19/09/2018 17:30,2.37,2.47,2.23,2.01,2.19,9.97
19/09/2018 17:45,1.98,2.07,1.89,1.64,1.74,9.97
19/09/2018 18:00,1.61,1.69,1.55,1.33,1.27,9.97
19/09/2018 18:15,1.26,1.3,1.22,0.94,1.03,9.97
19/09/2018 18:30,0.91,0.94,0.9,0.7,0.72,9.97
19/09/2018 18:45,0.6,0.62,0.59,0.4,0.42,9.97
19/09/2018 19:00,0.32,0.33,0.32,0.18,0.2,9.97
19/09/2018 19:15,0.13,0.14,0.14,0.12,0.1,9.97
19/09/2018 19:30,0.04,0.04,0.04,0.03,0.02,9.97
19/09/2018 19:45,0,0,0,0,0,9.97
19/09/2018 20:00,0,0,0,0,0,9.97
19/09/2018 20:15,0,0,0,0,0,9.97
19/09/2018 20:30,0,0,0,0,0,9.97
19/09/2018 20:45,0,0,0,0,0,9.97
19/09/2018 21:00,0,0,0,0,0,9.97
19/09/2018 21:15,0,0,0,0,0,9.97
19/09/2018 21:30,0,0,0,0,0,9.97
19/09/2018 21:45,0,0,0,0,0,9.97
19/09/2018 22:00,0,0,0,0,0,9.97
19/09/2018 22:15,0,0,0,0,0,9.97
19/09/2018 22:30,0,0,0,0,0,9.97
19/09/2018 22:45,0,0,0,0,0,9.97
19/09/2018 23:00,0,0,0,0,0,9.97
19/09/2018 23:15,0,0,0,0,0,9.97
19/09/2018 23:30,0,0,0,0,0,9.97
19/09/2018 23:45,0,0,0,0,0,9.97
20/09/2018 00:00,0,,0,0,0,9.97
20/09/2018 00:15,0,,0,0,0,9.97
20/09/2018 00:30,0,,0,0,0,9.97
20/09/2018 00:45,0,,0,0,0,9.97
20/09/2018 01:00,0,,0,0,0,9.97
20/09/2018 01:15,0,,0,0,0,9.97
20/09/2018 01:30,0,,0,0,0,9.97
20/09/2018 01:45,0,,0,0,0,9.97
20/09/2018 02:00,0,,0,0,0,9.97
20/09/2018 02:15,0,,0,0,0,9.97
20/09/2018 02:30,0,,0,0,0,9.97
20/09/2018 02:45,0,,0,0,0,9.97
20/09/2018 03:00,0,,0,0,0,9.97
20/09/2018 03:15,0,,0,0,0,9.97
20/09/2018 03:30,0,,0,0,0,9.97
20/09/2018 03:45,0,,0,0,0,9.97
20/09/2018 04:00,0,,0,0,0,9.97
20/09/2018 04:15,0,,0,0,0,9.97
20/09/2018 04:30,0,,0,0,0,9.97
20/09/2018 04:45,0,,0,0,0,9.97
20/09/2018 05:00,0,,0,0,0,9.97
20/09/2018 05:15,0,,0,0,0,9.97
20/09/2018 05:30,0,,0,0,0,9.97
20/09/2018 05:45,0,,0,0,0,9.97
20/09/2018 06:00,0,,0,0,0,9.97
20/09/2018 06:15,0,,0,0,0,9.97
20/09/2018 06:30,0,,0,0,0,9.97
20/09/2018 06:45,0,,0,0,0,9.97
20/09/2018 07:00,0,,0,0,0,9.97
20/09/2018 07:15,0,,0,0,0,9.97
20/09/2018 07:30,0.05,,0.05,0.03,0.02,9.97
20/09/2018 07:45,0.17,,0.15,0.22,0.13,9.97
20/09/2018 08:00,0.37,,0.32,0.39,0.36,9.97
20/09/2018 08:15,0.67,,0.55,0.68,0.61,9.97
20/09/2018 08:30,0.99,,0.8,0.96,0.88,9.97
20/09/2018 08:45,1.33,,1.07,1.27,1.3,9.97
20/09/2018 09:00,1.69,,1.34,1.62,1.7,9.97
20/09/2018 09:15,2.06,,1.63,2.06,2.03,9.97
20/09/2018 09:30,2.43,,1.91,2.45,2.39,9.97
20/09/2018 09:45,2.82,,2.18,2.74,2.91,9.97
20/09/2018 10:00,3.16,,2.42,2.97,3.29,9.97
20/09/2018 10:15,3.45,,2.64,3.22,3.66,9.97
